age,resign,division,home_distance,education,employee_id,score_environment,major,gender,hourly_rate,score_contribution,job_rank,role,score_job_satisfication,marriage_status,monthly_income,companies_count,underage,over_time,salary_increment_percentage,rate_performance,score_work_relationahip,working_hours,time_total_working,last_year_training_time,score_work_life_balance,time_current_company,time_current_role,time_last_promotion,time_current_manager
44,Yes,Health and Technology,1,2,FT1211792,3,Computer Science,Male,99,3,1,Research Scientist,2,Divorced,2342,1,No,Yes,12,3,3,40,6,2,2,5,3,2,3
37,No,Human Resource,8,2,FT1111794,3,Other,Male,89,3,2,Human Resources,2,Divorced,4071,2,No,No,13,3,3,40,19,4,2,10,0,4,7
35,Yes,Marketing,27,3,FT1011797,3,Life Sciences,Male,84,3,2,Sales Executive,4,Single,5813,1,No,Yes,18,3,4,40,10,2,3,10,7,7,7
33,No,Health and Technology,8,4,FT1011798,4,Life Sciences,Male,90,4,1,Research Scientist,1,Married,3143,6,No,No,19,3,2,40,14,1,3,10,8,7,6
28,No,Health and Technology,1,3,FT1011799,3,Life Sciences,Male,82,3,1,Research Scientist,4,Married,2044,1,No,No,11,3,3,40,5,6,4,5,3,0,3
39,No,Health and Technology,10,1,FT1011800,3,Computer Science,Male,65,3,3,Research Director,3,Single,13464,7,No,No,21,4,3,40,9,3,3,4,3,2,2
46,No,Marketing,26,2,FT1211801,2,Life Sciences,Male,98,2,2,Sales Executive,2,Single,7991,8,No,No,15,3,3,40,6,3,3,2,2,2,2
40,No,Health and Technology,2,2,FT1011802,3,Life Sciences,Female,99,3,1,Laboratory Technician,1,Married,3377,4,No,No,17,3,4,40,7,5,2,4,3,0,2
42,No,Health and Technology,13,3,FT1311803,2,Computer Science,Male,95,4,2,Healthcare Representative,1,Married,5538,5,No,No,18,3,3,40,10,2,2,0,0,0,0
35,No,Health and Technology,2,2,FT1311804,2,Computer Science,Male,90,3,2,Manufacturing Director,4,Divorced,5762,2,No,No,14,3,3,40,15,6,3,7,7,1,7
38,No,Human Resource,2,3,FT1311805,1,Human Resources,Male,100,3,1,Human Resources,2,Divorced,2592,5,No,No,13,3,4,40,13,3,3,11,10,3,8
34,Yes,Health and Technology,9,4,FT1211807,4,Life Sciences,Male,93,3,2,Laboratory Technician,1,Married,5346,4,No,No,17,3,3,40,11,3,2,7,1,0,7
37,Yes,Health and Technology,10,4,FT1211809,4,Computer Science,Male,58,3,2,Manufacturing Director,1,Single,4213,1,No,No,15,3,2,40,10,4,1,10,3,0,8
39,No,Marketing,20,3,FT1011812,3,Life Sciences,Male,83,3,2,Sales Executive,4,Divorced,4127,2,No,No,18,3,4,40,7,6,3,2,1,2,2
43,No,Health and Technology,9,3,FT1211813,1,Life Sciences,Male,52,3,1,Research Scientist,3,Single,2438,4,No,No,13,3,3,40,7,2,2,3,2,1,2
41,No,Health and Technology,5,3,FT1011814,2,Life Sciences,Male,85,4,2,Healthcare Representative,2,Single,6870,3,No,No,12,3,1,40,11,3,1,3,2,1,2
41,No,Marketing,4,1,FT1311815,3,Marketing,Female,81,3,3,Sales Executive,3,Divorced,10447,0,No,Yes,13,3,4,40,23,3,4,22,14,13,5
30,No,Health and Technology,10,3,FT1211816,1,Computer Science,Female,64,3,3,Manufacturing Director,3,Single,9667,9,No,No,14,3,2,40,9,3,3,7,7,0,2
26,Yes,Human Resource,20,2,FT1011818,4,Computer Science,Female,69,3,1,Human Resources,2,Married,2148,0,No,Yes,11,3,3,40,6,3,3,5,1,1,4
46,Yes,Health and Technology,21,2,FT1011821,4,Computer Science,Female,66,3,2,Healthcare Representative,2,Married,8926,4,No,No,22,4,4,40,13,2,4,9,7,3,7
40,No,Health and Technology,1,3,FT1111822,3,Life Sciences,Female,52,3,2,Healthcare Representative,4,Divorced,6513,4,No,No,17,3,4,40,12,3,3,5,3,0,3
34,No,Marketing,8,2,FT1011823,2,Technical Degree,Male,92,4,2,Sales Executive,3,Married,6799,1,No,No,21,4,3,40,10,5,3,10,8,4,8
58,No,Marketing,2,3,FT1311824,2,Computer Science,Male,52,3,4,Manager,2,Divorced,16291,4,No,No,22,4,4,40,37,0,2,16,9,14,14
35,No,Health and Technology,23,4,FT1111826,2,Computer Science,Male,91,1,1,Laboratory Technician,3,Married,2705,0,No,No,16,3,2,40,6,2,4,5,4,0,3
47,No,Health and Technology,4,3,FT1311827,3,Life Sciences,Female,92,2,3,Manufacturing Director,2,Divorced,10333,8,No,Yes,12,3,3,40,28,4,3,22,11,14,10
40,No,Health and Technology,12,3,FT1011829,2,Life Sciences,Female,47,3,2,Healthcare Representative,1,Divorced,4448,2,No,No,12,3,2,40,15,3,3,7,4,7,7
54,No,Health and Technology,7,4,FT1211830,4,Computer Science,Female,68,3,2,Research Scientist,4,Married,6854,4,No,No,15,3,2,40,14,2,2,7,1,1,7
31,No,Marketing,7,4,FT1211833,1,Marketing,Female,68,3,3,Sales Executive,1,Married,9637,2,No,No,14,3,4,40,9,3,3,3,2,2,2
28,No,Health and Technology,1,3,FT1211834,3,Computer Science,Female,67,3,1,Research Scientist,1,Married,3591,1,No,No,25,4,3,40,3,3,3,3,2,1,2
38,No,Marketing,2,4,FT1011835,2,Marketing,Female,77,1,2,Sales Representative,4,Married,5405,2,No,Yes,20,4,1,40,20,4,2,4,2,0,3
26,No,Marketing,10,3,FT1111836,3,Computer Science,Male,46,3,2,Sales Executive,4,Single,4684,1,No,No,13,3,1,40,5,4,3,5,3,1,2
58,No,Health and Technology,15,4,FT1411837,1,Life Sciences,Male,87,3,4,Research Director,3,Married,15787,2,No,Yes,14,3,2,40,23,3,3,2,2,2,2
18,No,Health and Technology,14,3,FT1011839,2,Computer Science,Female,33,3,1,Research Scientist,3,Single,1514,1,No,No,16,3,3,40,0,4,1,0,0,0,0
31,Yes,Human Resource,18,5,FT1211842,4,Human Resources,Male,89,4,1,Human Resources,1,Married,2956,0,No,No,17,3,3,40,2,4,3,1,0,0,0
29,Yes,Human Resource,13,3,FT1211844,1,Human Resources,Male,56,2,1,Human Resources,1,Divorced,2335,4,No,Yes,15,3,4,40,4,3,3,2,2,2,0
45,No,Marketing,2,4,FT1211845,3,Life Sciences,Female,67,3,2,Sales Executive,3,Married,5154,4,No,No,22,4,2,40,10,3,4,8,7,5,7
36,No,Health and Technology,2,4,FT1011847,4,Other,Female,73,3,2,Research Scientist,2,Married,6962,4,No,Yes,22,4,4,40,15,2,3,1,0,0,0
43,No,Marketing,2,4,FT1211849,1,Life Sciences,Male,92,3,2,Sales Executive,4,Married,5675,1,No,No,20,4,3,40,7,5,3,7,7,7,7
27,No,Health and Technology,5,2,FT1011850,4,Life Sciences,Female,53,3,1,Laboratory Technician,4,Single,2379,0,No,Yes,14,3,3,40,6,3,2,5,4,0,2
29,No,Health and Technology,20,1,FT1111852,4,Computer Science,Male,40,3,1,Laboratory Technician,4,Married,3812,1,No,No,13,3,2,40,11,3,4,11,8,3,10
32,No,Marketing,10,4,FT1111853,4,Marketing,Male,79,3,2,Sales Executive,4,Single,4648,8,No,No,13,3,3,40,4,2,4,0,0,0,0
42,No,Health and Technology,10,4,FT1111854,3,Technical Degree,Male,38,3,1,Research Scientist,3,Married,2936,3,No,No,22,4,2,40,10,1,2,6,3,3,3
47,No,Health and Technology,9,4,FT1011856,2,Life Sciences,Female,64,3,1,Laboratory Technician,3,Single,2105,4,No,No,12,3,3,40,7,2,3,2,2,2,0
46,No,Health and Technology,2,2,FT1311857,4,Life Sciences,Male,82,3,3,Manufacturing Director,4,Divorced,8578,3,No,No,14,3,3,40,12,4,2,9,8,4,7
28,No,Human Resource,1,2,FT1211858,3,Life Sciences,Male,43,3,1,Human Resources,4,Divorced,2706,1,No,No,15,3,2,40,3,2,3,3,2,2,2
29,No,Health and Technology,29,1,FT1011859,4,Life Sciences,Male,93,1,2,Healthcare Representative,3,Divorced,6384,8,No,No,17,3,4,40,11,3,3,7,0,1,6
42,No,Health and Technology,8,3,FT1011860,4,Life Sciences,Male,81,3,1,Laboratory Technician,3,Single,3968,4,No,No,13,3,4,40,8,3,3,0,0,0,0
32,Yes,Marketing,2,4,FT1011862,3,Marketing,Male,82,2,2,Sales Executive,2,Single,9907,7,No,Yes,12,3,3,40,7,3,2,2,2,2,2
46,No,Marketing,3,3,FT1011863,1,Technical Degree,Female,45,4,4,Sales Executive,1,Divorced,13225,2,No,No,12,3,4,40,25,5,3,19,17,2,8
27,No,Marketing,23,1,FT1011864,2,Computer Science,Female,36,2,2,Sales Representative,3,Married,3540,1,No,No,21,4,4,40,9,5,3,9,8,5,8
29,No,Human Resource,6,1,FT1111865,4,Computer Science,Male,87,2,1,Human Resources,2,Married,2804,1,No,No,11,3,4,40,1,3,3,1,0,0,0
43,No,Health and Technology,6,3,FT1211866,1,Computer Science,Female,81,2,5,Manager,3,Married,19392,7,No,No,13,3,4,40,21,2,3,16,12,6,14
48,No,Health and Technology,10,3,FT1011867,4,Life Sciences,Male,91,2,5,Research Director,2,Married,19665,4,No,No,12,3,4,40,29,3,3,22,10,12,9
29,Yes,Health and Technology,24,2,FT1111868,4,Life Sciences,Male,73,2,1,Research Scientist,4,Single,2439,1,No,Yes,24,4,2,40,1,3,2,1,0,1,0
46,Yes,Marketing,10,3,FT1011869,3,Life Sciences,Female,64,3,3,Sales Executive,2,Married,7314,5,No,No,21,4,3,40,14,2,3,8,7,0,7
27,No,Health and Technology,15,3,FT1211870,4,Life Sciences,Female,77,2,1,Research Scientist,1,Married,4774,0,No,No,19,3,4,40,8,2,2,7,6,7,3
39,No,Health and Technology,19,4,FT1211871,4,Other,Male,41,3,2,Research Scientist,4,Divorced,3902,8,No,No,14,3,2,40,7,2,3,2,2,2,2
55,No,Health and Technology,2,4,FT1211873,2,Technical Degree,Male,98,2,1,Research Scientist,4,Married,2662,8,No,No,20,4,2,40,19,2,4,5,2,0,4
28,No,Marketing,3,3,FT1011875,2,Computer Science,Female,78,3,1,Sales Representative,2,Married,2856,1,No,No,19,3,4,40,1,3,3,1,0,0,0
30,Yes,Marketing,9,3,FT1011876,2,Computer Science,Male,89,3,1,Sales Representative,4,Single,1081,1,No,No,13,3,3,40,1,3,2,1,0,0,0
22,Yes,Health and Technology,7,1,FT1011878,4,Life Sciences,Male,75,3,1,Research Scientist,2,Single,2472,1,No,Yes,23,4,1,40,1,2,3,1,0,0,0
36,No,Marketing,10,4,FT1111880,2,Technical Degree,Female,63,2,2,Sales Executive,3,Married,5673,1,No,Yes,13,3,1,40,10,4,3,10,9,1,7
31,No,Health and Technology,20,3,FT1111881,2,Life Sciences,Male,89,3,2,Laboratory Technician,3,Divorced,4197,1,No,No,11,3,1,40,10,2,3,10,8,0,2
34,No,Marketing,4,3,FT1211882,3,Life Sciences,Male,64,3,3,Sales Executive,4,Married,9713,2,No,Yes,13,3,4,40,9,3,3,5,3,1,0
29,No,Health and Technology,7,3,FT1011883,4,Life Sciences,Male,59,3,1,Laboratory Technician,1,Single,2062,3,No,No,14,3,2,40,11,2,3,3,2,1,2
37,No,Health and Technology,7,4,FT1011885,4,Computer Science,Male,78,3,2,Research Scientist,1,Married,4284,5,No,Yes,22,4,3,40,16,2,3,5,3,0,4
35,No,Health and Technology,16,2,FT1311886,4,Other,Female,44,2,2,Manufacturing Director,2,Married,4788,0,No,Yes,11,3,4,40,4,2,3,3,2,0,2
45,No,Health and Technology,25,2,FT1311888,2,Life Sciences,Female,93,2,2,Manufacturing Director,4,Married,5906,0,No,No,13,3,4,40,10,2,2,9,8,3,8
36,No,Human Resource,2,1,FT1211890,2,Human Resources,Male,94,2,2,Human Resources,4,Single,3886,1,No,No,21,4,4,40,10,2,2,10,1,0,8
40,No,Health and Technology,1,4,FT1311892,1,Life Sciences,Male,98,3,4,Manager,1,Divorced,16823,2,No,No,11,3,1,40,22,3,3,19,7,11,16
26,No,Health and Technology,1,2,FT1211893,2,Life Sciences,Female,90,2,1,Research Scientist,3,Married,2933,1,No,Yes,13,3,3,40,1,3,2,1,0,1,0
27,No,Marketing,2,2,FT1211898,1,Computer Science,Female,89,4,2,Sales Executive,3,Single,6500,0,No,No,14,3,2,40,9,5,2,8,7,0,7
48,No,Health and Technology,22,3,FT1311900,4,Computer Science,Female,58,3,4,Manager,4,Divorced,17174,3,No,No,11,3,2,40,24,3,3,22,17,4,7
44,No,Health and Technology,1,4,FT1211903,2,Life Sciences,Male,78,4,2,Healthcare Representative,1,Married,5033,2,No,No,15,3,4,40,10,5,3,2,0,2,2
34,Yes,Health and Technology,16,4,FT1111905,4,Technical Degree,Male,85,1,1,Research Scientist,1,Married,2307,1,No,Yes,23,4,2,40,5,2,3,5,2,3,0
56,Yes,Health and Technology,24,2,FT1511907,1,Life Sciences,Male,97,3,1,Laboratory Technician,4,Single,2587,1,No,No,16,3,4,40,5,3,3,4,2,1,0
36,No,Marketing,17,2,FT1211908,3,Marketing,Male,33,2,2,Sales Executive,2,Married,5507,2,No,No,16,3,3,40,12,1,1,4,2,1,3
41,No,Marketing,8,3,FT1111909,3,Marketing,Female,54,3,2,Sales Executive,2,Married,4393,5,No,No,21,4,3,40,14,3,3,5,4,1,4
42,No,Health and Technology,6,3,FT1011911,3,Computer Science,Male,83,3,3,Research Director,1,Married,13348,9,No,No,13,3,2,40,18,3,4,13,7,5,7
31,No,Marketing,10,2,FT1211912,3,Computer Science,Female,86,3,2,Sales Executive,4,Divorced,6583,2,No,Yes,11,3,4,40,8,2,3,5,2,1,4
34,No,Marketing,3,1,FT1211915,4,Computer Science,Female,75,2,2,Sales Executive,4,Married,8103,3,No,Yes,12,3,3,40,9,3,2,4,2,0,1
31,No,Health and Technology,4,3,FT1111916,1,Computer Science,Female,62,4,1,Laboratory Technician,3,Divorced,3978,8,No,No,12,3,2,40,4,0,2,2,2,2,2
26,No,Health and Technology,6,3,FT1211918,3,Other,Male,61,4,1,Laboratory Technician,4,Married,2544,0,No,No,18,3,1,40,8,3,3,7,7,7,7
45,No,Health and Technology,1,4,FT1011922,2,Computer Science,Male,44,3,2,Healthcare Representative,3,Single,5399,4,No,No,12,3,3,40,12,3,3,4,2,0,3
33,No,Marketing,10,4,FT1011924,2,Marketing,Male,43,3,2,Sales Executive,3,Single,5487,1,No,No,14,3,2,40,10,2,2,10,4,0,9
28,No,Marketing,1,2,FT1111927,3,Life Sciences,Male,42,2,2,Sales Executive,4,Married,6834,1,No,Yes,12,3,3,40,7,2,3,7,7,0,7
29,Yes,Marketing,24,3,FT1011928,3,Technical Degree,Male,45,4,1,Sales Representative,1,Single,1091,1,No,No,17,3,4,40,1,3,3,1,0,0,0
39,No,Marketing,21,4,FT1311929,1,Life Sciences,Female,32,1,2,Sales Executive,3,Married,5736,6,No,No,19,3,3,40,10,1,3,3,2,1,2
27,No,Health and Technology,2,4,FT1011931,2,Technical Degree,Male,41,3,1,Research Scientist,2,Married,2226,1,No,No,11,3,3,40,6,3,2,5,3,1,2
34,No,Health and Technology,22,4,FT1211932,3,Other,Male,86,2,2,Research Scientist,4,Married,5747,1,No,Yes,15,3,2,40,16,3,3,15,10,6,11
28,Yes,Marketing,13,2,FT1011933,4,Marketing,Female,84,3,2,Sales Executive,3,Single,9854,3,No,Yes,11,3,4,40,6,0,3,2,0,2,2
47,No,Health and Technology,14,4,FT1411934,3,Technical Degree,Male,64,3,2,Research Scientist,2,Married,5467,8,No,No,18,3,3,40,16,4,4,8,7,1,7
56,No,Marketing,11,5,FT1411935,4,Marketing,Female,89,2,2,Sales Executive,1,Married,5380,4,No,No,16,3,3,40,6,3,3,0,0,0,0
39,No,Health and Technology,9,2,FT1211936,1,Computer Science,Male,87,3,2,Manufacturing Director,1,Married,5151,1,No,No,25,4,4,40,10,3,3,10,0,7,9
38,No,Health and Technology,8,3,FT1111937,4,Computer Science,Female,58,2,2,Research Scientist,2,Divorced,2133,1,No,Yes,16,3,3,40,20,3,3,20,11,0,7
58,No,Marketing,21,3,FT1211938,4,Life Sciences,Female,72,3,4,Manager,4,Married,17875,4,No,Yes,13,3,3,40,29,2,2,1,0,0,0
32,Yes,Health and Technology,5,2,FT1211939,1,Life Sciences,Female,47,4,1,Research Scientist,3,Single,2432,3,No,Yes,14,3,1,40,8,2,3,4,1,0,3
38,No,Health and Technology,9,2,FT1311940,2,Life Sciences,Male,71,3,1,Research Scientist,4,Divorced,4771,2,No,No,19,3,4,40,10,0,4,5,2,0,3
49,No,Health and Technology,2,1,FT1211941,2,Life Sciences,Male,42,3,5,Research Director,4,Married,19161,3,No,No,15,3,4,40,28,3,3,5,4,4,3
42,No,Marketing,12,4,FT1311943,2,Marketing,Male,77,3,2,Sales Executive,4,Divorced,5087,3,No,Yes,12,3,3,40,14,4,3,0,0,0,0
27,Yes,Human Resource,22,3,FT1011944,1,Human Resources,Female,58,2,1,Human Resources,2,Married,2863,1,No,No,12,3,1,40,1,2,3,1,0,0,0
35,No,Marketing,18,4,FT1311945,2,Computer Science,Male,71,3,2,Sales Executive,1,Married,5561,0,No,No,16,3,4,40,6,2,1,5,3,0,4
28,No,Health and Technology,16,3,FT1011947,3,Computer Science,Male,49,3,1,Research Scientist,3,Single,2144,1,No,No,14,3,3,40,5,3,2,5,3,1,4
31,No,Health and Technology,3,2,FT1011948,3,Computer Science,Male,48,3,1,Research Scientist,1,Divorced,3065,1,No,Yes,13,3,4,40,4,3,4,4,2,2,3
36,No,Health and Technology,9,4,FT1011949,1,Life Sciences,Male,66,4,1,Laboratory Technician,2,Married,2810,1,No,No,22,4,2,40,5,3,3,5,4,0,2
34,No,Marketing,1,3,FT1111950,1,Marketing,Male,32,3,3,Sales Executive,4,Single,9888,1,No,No,21,4,1,40,14,3,2,14,8,2,1
34,No,Marketing,13,4,FT1111951,4,Computer Science,Male,39,3,3,Sales Executive,3,Divorced,8628,1,No,No,18,3,3,40,9,2,2,8,7,1,1
26,No,Health and Technology,1,3,FT1111952,3,Computer Science,Male,95,3,1,Laboratory Technician,1,Single,2867,0,No,No,13,3,4,40,8,6,2,7,7,7,6
29,No,Health and Technology,1,3,FT1211954,1,Life Sciences,Male,89,3,2,Healthcare Representative,1,Married,5373,0,No,No,12,3,1,40,6,5,2,5,3,0,2
32,No,Health and Technology,15,4,FT1211955,3,Computer Science,Female,34,3,2,Healthcare Representative,4,Divorced,6667,5,No,No,18,3,2,40,9,6,3,5,1,1,2
31,No,Health and Technology,1,3,FT1111956,4,Life Sciences,Male,48,1,2,Research Scientist,1,Married,5003,1,No,No,21,4,2,40,10,6,3,10,8,8,7
28,Yes,Health and Technology,17,3,FT1111960,3,Technical Degree,Male,32,2,1,Laboratory Technician,4,Divorced,2367,5,No,No,12,3,1,40,6,2,2,4,1,0,3
38,No,Marketing,1,3,FT1011961,1,Life Sciences,Male,59,2,1,Sales Representative,1,Single,2858,4,No,No,14,3,1,40,20,3,2,1,0,0,0
35,No,Marketing,7,4,FT1111962,3,Life Sciences,Female,55,3,2,Sales Executive,4,Married,5204,1,No,Yes,11,3,4,40,10,2,3,10,8,0,9
27,No,Marketing,9,3,FT1211965,4,Marketing,Male,44,3,2,Sales Executive,4,Single,4105,1,No,No,14,3,1,40,7,5,3,7,7,0,7
32,No,Health and Technology,5,4,FT1011966,4,Life Sciences,Male,56,2,2,Manufacturing Director,4,Single,9679,8,No,No,24,4,2,40,8,1,3,1,0,0,0
31,Yes,Marketing,26,4,FT1111967,1,Marketing,Male,63,3,2,Sales Executive,4,Married,5617,1,No,Yes,11,3,3,40,10,4,3,10,7,0,8
53,Yes,Marketing,24,4,FT1211968,1,Life Sciences,Male,66,3,3,Sales Executive,1,Single,10448,6,No,Yes,13,3,2,40,15,2,2,2,2,2,2
54,No,Health and Technology,9,2,FT1211969,1,Life Sciences,Female,67,3,2,Research Scientist,3,Married,2897,3,No,No,11,3,3,40,9,6,2,4,3,2,3
33,No,Health and Technology,7,2,FT1011970,4,Life Sciences,Male,36,3,2,Healthcare Representative,3,Divorced,5968,1,No,No,20,4,3,40,9,2,3,9,7,2,8
43,No,Health and Technology,11,3,FT1011971,1,Life Sciences,Male,30,3,3,Healthcare Representative,3,Married,7510,1,No,No,17,3,2,40,10,1,3,10,9,0,9
38,No,Human Resource,1,4,FT1011972,4,Other,Male,88,3,1,Human Resources,2,Married,2991,0,No,Yes,11,3,2,40,7,2,3,6,2,1,2
55,No,Human Resource,26,4,FT1311973,3,Human Resources,Male,71,4,5,Manager,2,Married,19636,4,No,Yes,18,3,1,40,35,0,3,10,9,1,4
31,No,Health and Technology,2,1,FT1211974,4,Computer Science,Female,59,1,1,Laboratory Technician,4,Divorced,1129,1,No,Yes,11,3,3,40,1,4,3,1,0,0,0
39,No,Marketing,15,4,FT1311975,2,Marketing,Male,77,3,4,Sales Executive,1,Single,13341,0,No,No,12,3,1,40,21,3,3,20,8,11,10
42,No,Health and Technology,23,2,FT1111976,4,Life Sciences,Male,37,2,2,Research Scientist,3,Single,4332,1,No,No,12,3,4,40,20,2,3,20,9,3,7
31,No,Health and Technology,10,3,FT1111979,3,Computer Science,Female,40,3,3,Research Director,3,Married,11031,4,No,No,20,4,3,40,13,2,4,11,7,4,8
54,No,Health and Technology,10,3,FT1211980,3,Computer Science,Female,77,3,2,Manufacturing Director,1,Single,4440,6,No,Yes,19,3,4,40,9,3,3,5,2,1,4
24,No,Health and Technology,1,2,FT1011981,2,Life Sciences,Male,45,2,2,Healthcare Representative,3,Single,4617,1,No,No,12,3,2,40,4,2,2,4,3,1,2
23,No,Health and Technology,12,2,FT1111982,4,Other,Male,78,3,1,Laboratory Technician,4,Single,2647,1,No,No,13,3,3,40,5,6,4,5,2,1,4
40,No,Health and Technology,11,3,FT1011985,4,Technical Degree,Female,73,3,2,Laboratory Technician,3,Married,6323,1,No,No,11,3,1,40,10,2,4,10,9,9,4
40,No,Marketing,2,2,FT1311986,2,Marketing,Female,92,3,2,Sales Executive,2,Married,5677,3,No,No,14,3,3,40,15,4,3,11,8,5,10
25,No,Human Resource,2,3,FT1111987,3,Human Resources,Female,82,3,1,Human Resources,2,Married,2187,4,No,No,14,3,3,40,6,3,3,2,0,1,2
30,No,Health and Technology,1,2,FT1011989,4,Computer Science,Male,76,3,1,Laboratory Technician,2,Married,3748,1,No,No,13,3,3,40,12,6,2,12,8,1,7
25,No,Health and Technology,2,1,FT1011992,4,Other,Male,57,3,1,Laboratory Technician,3,Divorced,3977,6,No,Yes,19,3,3,40,7,2,2,2,2,0,2
47,No,Health and Technology,25,3,FT1311993,1,Computer Science,Male,84,3,3,Healthcare Representative,3,Single,8633,2,No,No,23,4,2,40,25,3,3,17,14,12,11
33,No,Health and Technology,1,2,FT1011994,2,Computer Science,Male,59,2,1,Laboratory Technician,3,Divorced,2008,1,No,No,12,3,3,40,1,2,2,1,1,0,0
38,No,Marketing,1,4,FT1211995,4,Life Sciences,Male,86,3,2,Sales Executive,2,Married,4440,0,No,No,15,3,1,40,16,3,3,15,13,5,8
31,No,Marketing,2,2,FT1111996,1,Life Sciences,Male,54,3,1,Sales Representative,3,Married,3067,0,No,No,19,3,3,40,3,1,3,2,2,1,2
38,No,Health and Technology,6,4,FT1311997,1,Life Sciences,Male,72,2,2,Manufacturing Director,3,Married,5321,2,No,No,11,3,4,40,10,1,3,8,3,7,7
42,No,Health and Technology,18,4,FT1311998,4,Life Sciences,Male,35,3,2,Research Scientist,1,Divorced,5410,6,No,Yes,17,3,3,40,9,3,2,4,3,1,2
41,No,Health and Technology,1,3,FT1311999,4,Life Sciences,Male,76,3,1,Research Scientist,4,Married,2782,3,No,No,22,4,1,40,12,3,3,5,3,1,0
47,No,Health and Technology,1,1,FT1212000,3,Computer Science,Female,98,3,3,Research Director,2,Married,11957,0,No,No,18,3,1,40,14,3,1,13,8,5,12
35,No,Health and Technology,11,4,FT1312003,4,Computer Science,Male,43,3,1,Laboratory Technician,3,Married,2660,7,No,Yes,11,3,3,40,5,3,3,2,2,2,2
22,No,Health and Technology,1,2,FT1112007,4,Life Sciences,Male,63,3,1,Research Scientist,3,Single,3375,0,No,No,12,3,4,40,4,2,4,3,2,1,2
35,No,Health and Technology,9,4,FT1312008,2,Computer Science,Male,48,3,2,Research Scientist,3,Single,5098,1,No,No,19,3,2,40,10,5,3,10,7,0,8
33,No,Health and Technology,15,2,FT1212009,2,Computer Science,Female,95,3,2,Healthcare Representative,4,Married,4878,0,No,Yes,13,3,1,40,10,6,3,9,7,8,1
32,No,Health and Technology,29,4,FT1112010,3,Life Sciences,Female,49,2,1,Laboratory Technician,2,Single,2837,1,No,No,13,3,3,40,6,3,3,6,2,4,1
40,No,Health and Technology,1,4,FT1012012,1,Life Sciences,Male,83,3,1,Laboratory Technician,4,Married,2406,8,No,No,19,3,3,40,8,3,2,1,0,0,0
32,No,Marketing,1,4,FT1212013,2,Computer Science,Male,68,2,1,Sales Representative,2,Married,2269,0,No,No,14,3,2,40,3,2,3,2,2,2,2
39,No,Health and Technology,24,1,FT1212014,1,Life Sciences,Male,52,3,2,Research Scientist,4,Single,4108,7,No,No,13,3,1,40,18,2,3,7,7,1,7
38,No,Health and Technology,10,3,FT1212015,2,Computer Science,Female,99,1,3,Research Director,3,Married,13206,3,No,No,12,3,1,40,20,3,3,18,16,1,11
32,No,Marketing,1,4,FT1212016,3,Marketing,Female,48,3,3,Sales Executive,4,Married,10422,1,No,No,19,3,3,40,14,3,3,14,10,5,7
37,No,Health and Technology,10,3,FT1212017,3,Life Sciences,Female,42,4,3,Research Director,4,Married,13744,1,No,Yes,25,4,1,40,16,2,3,16,11,6,8
25,No,Marketing,8,2,FT1212018,1,Other,Female,85,3,2,Sales Executive,3,Divorced,4907,0,No,Yes,22,4,2,40,6,3,2,5,3,0,4
52,No,Marketing,29,4,FT1212019,1,Life Sciences,Male,40,3,1,Sales Representative,4,Divorced,3482,2,No,No,15,3,2,40,16,3,2,9,8,0,0
44,No,Health and Technology,1,3,FT1112020,2,Computer Science,Male,42,3,1,Research Scientist,4,Single,2436,6,No,Yes,12,3,3,40,6,2,3,4,3,1,2
21,No,Marketing,5,1,FT1112021,3,Computer Science,Male,58,3,1,Sales Representative,1,Single,2380,1,No,Yes,11,3,4,40,2,6,3,2,2,1,2
39,No,Health and Technology,9,3,FT1312022,4,Life Sciences,Male,87,3,5,Manager,4,Single,19431,2,No,No,13,3,3,40,21,3,2,6,0,1,3
23,Yes,Marketing,9,3,FT1112023,4,Marketing,Male,33,3,1,Sales Representative,1,Married,1790,1,No,No,19,3,1,40,1,3,2,1,0,1,0
36,No,Marketing,3,3,FT1212024,1,Computer Science,Female,94,2,3,Sales Executive,4,Married,7644,0,No,No,19,3,3,40,10,2,3,9,7,3,4
36,No,Health and Technology,4,2,FT1012025,4,Life Sciences,Female,97,3,2,Manufacturing Director,2,Divorced,5131,7,No,No,13,3,2,40,18,3,3,4,2,0,2
56,No,Health and Technology,1,4,FT1512026,3,Life Sciences,Male,57,3,2,Healthcare Representative,3,Divorced,6306,1,No,No,21,4,1,40,13,2,2,13,12,1,9
29,Yes,Health and Technology,1,4,FT1012027,1,Computer Science,Male,36,3,1,Research Scientist,4,Married,4787,9,No,Yes,14,3,2,40,4,3,4,2,2,2,2
42,No,Health and Technology,2,3,FT1212031,1,Life Sciences,Male,56,3,5,Manager,3,Married,18880,5,No,No,11,3,1,40,24,2,2,22,6,4,14
